INVOICE_DT,INV_ITEM_ID,QTY_CONSUMED,month,quarter,year,TMOD
2018-12-01,1001940,-0.31654887634495255,11,Q4,2018,0
2019-01-01,1001940,-0.3208886076002099,0,Q4,2019,0
2019-02-01,1001940,-0.31516016234327016,1,Q1,2019,0
2019-03-01,1001940,-0.3146393945926393,2,Q1,2019,0
2019-04-01,1001940,-0.32679064210735986,3,Q1,2019,0
2019-05-01,1001940,-0.3137714483415878,4,Q2,2019,0
2019-06-01,1001940,-0.30925812783612017,5,Q2,2019,0
2019-07-01,1001940,-0.33494933686724365,6,Q2,2019,0
2019-08-01,1001940,-0.3109940203382231,7,Q3,2019,0
2019-09-01,1001940,-0.32175655385126134,8,Q3,2019,0
2019-10-01,1001940,-0.31290350209053636,9,Q3,2019,0
2019-11-01,1001940,-0.3229716786027334,10,Q4,2019,0
2019-12-01,1001940,-0.32679064210735986,11,Q4,2019,0
2020-01-01,1001940,-0.31654887634495255,0,Q4,2020,0
2020-02-01,1001940,-0.3226245001023128,1,Q1,2020,0
2020-03-01,1001940,-0.23392039324485267,2,Q1,2020,0
2016-01-01,1008342,-0.3063071105825452,0,Q4,2016,0
2016-02-01,1008342,-0.3149865730930599,1,Q1,2016,0
2016-03-01,1008342,-0.3280057668588319,2,Q1,2016,0
2016-04-01,1008342,-0.3109940203382231,3,Q1,2016,0
2016-05-01,1008342,-0.329220891610304,4,Q2,2016,0
2016-06-01,1008342,-0.314465805342429,5,Q2,2016,0
2016-07-01,1008342,-0.31776400109642455,6,Q2,2016,0
2016-08-01,1008342,-0.3179375903466349,7,Q3,2016,0
2016-09-01,1008342,-0.3017937900770776,8,Q3,2016,0
2016-10-01,1008342,-0.3141186268420084,9,Q3,2016,0
2016-11-01,1008342,-0.30474480733065257,10,Q4,2016,0
2016-12-01,1008342,-0.3057863428319143,11,Q4,2016,0
2017-01-01,1008342,-0.2995371298243437,0,Q4,2017,0
2017-02-01,1008342,-0.2951973985690864,1,Q1,2017,0
2017-03-01,1008342,-0.2776648842978467,2,Q1,2017,0
2017-04-01,1008342,-0.2889481855615158,3,Q1,2017,0
2017-05-01,1008342,-0.2728043852919585,4,Q2,2017,0
2017-06-01,1008342,-0.27644975954637463,5,Q2,2017,0
2017-07-01,1008342,-0.27106849278985556,6,Q2,2017,0
2017-08-01,1008342,-0.27523463479490257,7,Q3,2017,0
2017-09-01,1008342,-0.29328791681677313,8,Q3,2017,0
2017-10-01,1008342,-0.2891217748117261,9,Q3,2017,0
2017-11-01,1008342,-0.27627617029616436,10,Q4,2017,0
2017-12-01,1008342,-0.2750610455446923,11,Q4,2017,0
2018-01-01,1008342,-0.25978519152618645,0,Q4,2018,0
2018-02-01,1008342,-0.2813102585522629,1,Q1,2018,0
2018-03-01,1008342,-0.29363509531719373,2,Q1,2018,0
2018-04-01,1008342,-0.26186826252871,3,Q1,2018,0
2018-05-01,1008342,-0.24850189026251734,4,Q2,2018,0
2018-06-01,1008342,-0.2787064197991085,5,Q2,2018,0
2018-07-01,1008342,-0.2820046155531041,6,Q2,2018,0
2018-08-01,1008342,-0.25075855051525114,7,Q3,2018,0
2018-09-01,1008342,-0.23773935674947913,8,Q3,2018,0
2018-10-01,1008342,-0.23496192874611443,9,Q3,2018,0
2018-11-01,1008342,-0.20267432820699977,10,Q4,2018,0
2018-12-01,1008342,-0.24780753326167618,11,Q4,2018,0
2019-01-01,1008342,-0.13861989487940135,0,Q4,2019,0
2019-02-01,1008342,-0.25075855051525114,1,Q1,2019,0
2019-03-01,1008342,-0.23409398249506294,2,Q1,2019,0
2019-04-01,1008342,-0.22784476948749238,3,Q1,2019,0
2019-05-01,1008342,-0.19208538394417185,4,Q2,2019,0
2019-06-01,1008342,-0.198681775452163,5,Q2,2019,0
2019-07-01,1008342,-0.23235808999296,6,Q2,2019,0
2019-08-01,1008342,-0.26013237002660705,7,Q3,2019,0
2019-09-01,1008342,-0.28287256180415554,8,Q3,2019,0
2019-10-01,1008342,-0.23773935674947913,9,Q3,2019,0
2019-11-01,1008342,-0.25943801302576586,10,Q4,2019,0
2019-12-01,1008342,-0.17576799442440422,11,Q4,2019,0
2020-01-01,1008342,-0.21742941447487474,0,Q4,2020,0
2020-02-01,1008342,-0.16170726515737044,1,Q1,2020,0
2020-03-01,1008342,-0.22801835873770268,2,Q1,2020,0
2016-01-01,110281816,-0.3342549798664025,0,Q4,2016,0
2016-02-01,110281816,-0.3307831948621966,1,Q1,2016,0
2016-03-01,110281816,-0.329220891610304,2,Q1,2016,0
2016-04-01,110281816,-0.32349244635336427,3,Q1,2016,0
2016-05-01,110281816,-0.32158296460105107,4,Q2,2016,0
2016-06-01,110281816,-0.33599087236850544,5,Q2,2016,0
2016-07-01,110281816,-0.3309567841124069,6,Q2,2016,0
2016-08-01,110281816,-0.32870012385967307,7,Q3,2016,0
2016-09-01,110281816,-0.320367839849579,8,Q3,2016,0
2016-10-01,110281816,-0.3306096056119863,9,Q3,2016,0
2016-11-01,110281816,-0.32748499910820106,10,Q4,2016,0
2016-12-01,110281816,-0.3387683003718701,11,Q4,2016,0
2017-01-01,110281816,-0.3309567841124069,0,Q4,2017,0
2017-02-01,110281816,-0.33460215836682305,1,Q1,2017,0
2017-03-01,110281816,-0.3302624271115657,2,Q1,2017,0
2017-04-01,110281816,-0.33165114111324806,3,Q1,2017,0
2017-05-01,110281816,-0.3339078013659819,4,Q2,2017,0
2017-06-01,110281816,-0.332171908863879,5,Q2,2017,0
2017-07-01,110281816,-0.3318247303634584,6,Q2,2017,0
2017-08-01,110281816,-0.32436039260441574,7,Q3,2017,0
2017-09-01,110281816,-0.332171908863879,8,Q3,2017,0
2017-10-01,110281816,-0.3283529453592525,9,Q3,2017,0
2017-11-01,110281816,-0.32644346360693927,10,Q4,2017,0
2017-12-01,110281816,-0.32505474960525693,11,Q4,2017,0
2018-01-01,110281816,-0.3259226958563084,0,Q4,2018,0
2018-02-01,110281816,-0.33199831961366866,1,Q1,2018,0
2018-03-01,110281816,-0.32713782060778046,2,Q1,2018,0
2018-04-01,110281816,-0.33269267661450985,3,Q1,2018,0
2018-05-01,110281816,-0.3339078013659819,4,Q2,2018,0
2018-06-01,110281816,-0.32904730236009366,5,Q2,2018,0
2018-07-01,110281816,-0.3229716786027334,6,Q2,2018,0
2018-08-01,110281816,-0.3339078013659819,7,Q3,2018,0
2018-09-01,110281816,-0.32956807011072453,8,Q3,2018,0
2018-10-01,110281816,-0.3288737131098834,9,Q3,2018,0
2018-11-01,110281816,-0.3285265346094628,10,Q4,2018,0
2018-12-01,110281816,-0.3288737131098834,11,Q4,2018,0
2019-01-01,110281816,-0.3318247303634584,0,Q4,2019,0
2019-02-01,110281816,-0.3311303733626172,1,Q1,2019,0
2019-03-01,110281816,-0.33529651536766425,2,Q1,2019,0
2019-04-01,110281816,-0.3318247303634584,3,Q1,2019,0
2019-05-01,110281816,-0.329220891610304,4,Q2,2019,0
2019-06-01,110281816,-0.31915271509810694,5,Q2,2019,0
2019-07-01,110281816,-0.32609628510651867,6,Q2,2019,0
2019-08-01,110281816,-0.329220891610304,7,Q3,2019,0
2019-09-01,110281816,-0.3307831948621966,8,Q3,2019,0
2019-10-01,110281816,-0.32401321410399514,9,Q3,2019,0
2019-11-01,110281816,-0.33460215836682305,10,Q4,2019,0
2019-12-01,110281816,-0.32904730236009366,11,Q4,2019,0
2020-01-01,110281816,-0.3288737131098834,0,Q4,2020,0
2020-02-01,110281816,-0.33564369386808485,1,Q1,2020,0
2020-03-01,110281816,-0.33303985511493045,2,Q1,2020,0
2016-01-01,111024796,-0.3167224655951628,0,Q4,2016,0
2016-02-01,111024796,-0.3094317170863305,1,Q1,2016,0
2016-03-01,111024796,-0.30821659233485843,2,Q1,2016,0
2016-04-01,111024796,-0.30439762883023197,3,Q1,2016,0
2016-05-01,111024796,-0.3113411988386437,4,Q2,2016,0
2016-06-01,111024796,-0.29294073831635253,5,Q2,2016,0
2016-07-01,111024796,-0.3137714483415878,6,Q2,2016,0
2016-08-01,111024796,-0.29901636207371285,7,Q3,2016,0
2016-09-01,111024796,-0.3142922160922187,8,Q3,2016,0
2016-10-01,111024796,-0.31776400109642455,9,Q3,2016,0
2016-11-01,111024796,-0.3109940203382231,10,Q4,2016,0
2016-12-01,111024796,-0.3108204310880128,11,Q4,2016,0
2017-01-01,111024796,-0.31880553659768635,0,Q4,2017,0
2017-02-01,111024796,-0.3031825040787599,1,Q1,2017,0
2017-03-01,111024796,-0.30717505683359664,2,Q1,2017,0
2017-04-01,111024796,-0.31325068059095695,3,Q1,2017,0
2017-05-01,111024796,-0.31290350209053636,4,Q2,2017,0
2017-06-01,111024796,-0.3063071105825452,5,Q2,2017,0
2017-07-01,111024796,-0.3090845385859099,6,Q2,2017,0
2017-08-01,111024796,-0.3111676095884334,7,Q3,2017,0
2017-09-01,111024796,-0.30700146758338637,8,Q3,2017,0
2017-10-01,111024796,-0.315680930093901,9,Q3,2017,0
2017-11-01,111024796,-0.3139450375917981,10,Q4,2017,0
2017-12-01,111024796,-0.3063071105825452,11,Q4,2017,0
2018-01-01,111024796,-0.3160281085943216,0,Q4,2018,0
2018-02-01,111024796,-0.30457121808044224,1,Q1,2018,0
2018-03-01,111024796,-0.31654887634495255,2,Q1,2018,0
2018-04-01,111024796,-0.32123578610063047,3,Q1,2018,0
2018-05-01,111024796,-0.3050919858310731,4,Q2,2018,0
2018-06-01,111024796,-0.308563770835279,5,Q2,2018,0
2018-07-01,111024796,-0.3059599320821246,6,Q2,2018,0
2018-08-01,111024796,-0.3168960548453731,7,Q3,2018,0
2018-09-01,111024796,-0.32245091085210253,8,Q3,2018,0
2018-10-01,111024796,-0.29901636207371285,9,Q3,2018,0
2018-11-01,111024796,-0.31481298384284956,10,Q4,2018,0
2018-12-01,111024796,-0.31845835809726575,11,Q4,2018,0
2019-01-01,111024796,-0.31272991284032603,0,Q4,2019,0
2019-02-01,111024796,-0.3108204310880128,1,Q1,2019,0
2019-03-01,111024796,-0.3017937900770776,2,Q1,2019,0
2019-04-01,111024796,-0.3139450375917981,3,Q1,2019,0
2019-05-01,111024796,-0.27957436605015995,4,Q2,2019,0
2019-06-01,111024796,-0.28547640055730994,5,Q2,2019,0
2019-07-01,111024796,-0.2577021205236629,6,Q2,2019,0
2019-08-01,111024796,-0.2439885697570497,7,Q3,2019,0
2019-09-01,111024796,-0.2691590110375423,8,Q3,2019,0
2019-10-01,111024796,-0.21465198647151004,9,Q3,2019,0
2019-11-01,111024796,-0.25180008601651294,10,Q4,2019,0
2019-12-01,111024796,-0.2691590110375423,11,Q4,2019,0
2020-01-01,111024796,-0.25666058502240113,0,Q4,2020,0
2020-02-01,111024796,-0.25041137201483055,1,Q1,2020,0
2020-03-01,111024796,-0.23704499974863794,2,Q1,2020,0
2016-01-01,37018,0.4991470103932181,0,Q4,2016,0
2016-02-01,37018,2.0979040048300246,1,Q1,2016,0
2016-03-01,37018,2.226360049985642,2,Q1,2016,0
2016-04-01,37018,2.0571105310306055,3,Q1,2016,0
2016-05-01,37018,1.4070187889930548,4,Q2,2016,0
2016-06-01,37018,1.3974713802314886,5,Q2,2016,0
2016-07-01,37018,1.2542602488079964,6,Q2,2016,0
2016-08-01,37018,3.943157734565448,7,Q3,2016,0
2016-09-01,37018,2.8859992007847586,8,Q3,2016,0
2016-10-01,37018,-0.26898542178733204,9,Q3,2016,0
2016-11-01,37018,3.40676695141564,10,Q4,2016,0
2016-12-01,37018,0.6336786793061958,11,Q4,2016,0
2017-01-01,37018,1.288978098850055,0,Q4,2017,0
2017-02-01,37018,1.3670932614446873,1,Q1,2017,0
2017-03-01,37018,1.2542602488079964,2,Q1,2017,0
2017-04-01,37018,1.375772723955202,3,Q1,2017,0
2017-05-01,37018,1.3124126476284448,4,Q2,2017,0
2017-06-01,37018,3.1088877980547758,5,Q2,2017,0
2017-07-01,37018,0.5086944191547843,6,Q2,2017,0
2017-08-01,37018,3.7650551638496865,7,Q3,2017,0
2017-09-01,37018,-0.04765912776920739,8,Q3,2017,0
2017-10-01,37018,-0.20388945295847183,9,Q3,2017,0
2017-11-01,37018,2.8903389320400157,10,Q4,2017,0
2017-12-01,37018,0.5954890442599312,11,Q4,2017,0
2018-01-01,37018,2.9432836533541553,0,Q4,2018,0
2018-02-01,37018,-0.3425872638764966,1,Q1,2018,0
2018-03-01,37018,7.749969991677191,2,Q1,2018,0
2018-04-01,37018,2.2090011249646127,3,Q1,2018,0
2018-05-01,37018,1.3240431273925344,4,Q2,2018,0
2018-06-01,37018,30.28706234647964,5,Q2,2018,0
2018-07-01,37018,29.40175717040714,6,Q2,2018,0
2018-08-01,37018,1.4712468115708637,7,Q3,2018,0
2018-09-01,37018,2.862564652006369,8,Q3,2018,0
2018-10-01,37018,0.6293389480509385,9,Q3,2018,0
2018-11-01,37018,5.098394194714953,10,Q4,2018,0
2018-12-01,37018,-0.30700146758338637,11,Q4,2018,0
2019-01-01,37018,1.3323754114026285,0,Q4,2019,0
2019-02-01,37018,2.863779776757841,1,Q1,2019,0
2019-03-01,37018,5.316248703728872,2,Q1,2019,0
2019-04-01,37018,-0.20822918421372918,3,Q1,2019,0
2019-05-01,37018,1.5684567916886283,4,Q2,2019,0
2019-06-01,37018,1.3410548739131432,5,Q2,2019,0
2019-07-01,37018,4.634042950402417,6,Q2,2019,0
2019-08-01,37018,1.2933178301053123,7,Q3,2019,0
2019-09-01,37018,-0.2386073030005306,8,Q3,2019,0
2019-10-01,37018,4.344148902551226,9,Q3,2019,0
2019-11-01,37018,-0.3424136746262863,10,Q4,2019,0
2019-12-01,37018,2.879923577027398,11,Q4,2019,0
2020-01-01,37018,-0.3080430030846481,0,Q4,2020,0
2020-02-01,37018,-0.18653052793744246,1,Q1,2020,0
2020-03-01,37018,2.8946786632952732,2,Q1,2020,0
2016-01-01,1027462,-0.3370324078697672,0,Q4,2016,0
2016-02-01,1027462,-0.3420664961258657,1,Q1,2016,0
2016-03-01,1027462,-0.34102496062460397,2,Q1,2016,0
2016-04-01,1027462,-0.33599087236850544,3,Q1,2016,0
2016-05-01,1027462,-0.3354701046178745,4,Q2,2016,0
2016-06-01,1027462,-0.3417193176254451,5,Q2,2016,0
2016-07-01,1027462,-0.3358172831182951,6,Q2,2016,0
2016-08-01,1027462,-0.3370324078697672,7,Q3,2016,0
2016-09-01,1027462,-0.34067778212418337,8,Q3,2016,0
2016-10-01,1027462,-0.34119854987481424,9,Q3,2016,0
2016-11-01,1027462,-0.3391154788722907,10,Q4,2016,0
2016-12-01,1027462,-0.3396362466229216,11,Q4,2016,0
2017-01-01,1027462,-0.34067778212418337,0,Q4,2017,0
2017-02-01,1027462,-0.33859471112165984,1,Q1,2017,0
2017-03-01,1027462,-0.3396362466229216,2,Q1,2017,0
2017-04-01,1027462,-0.34067778212418337,3,Q1,2017,0
2017-05-01,1027462,-0.3313039626128275,4,Q2,2017,0
2017-06-01,1027462,-0.34067778212418337,5,Q2,2017,0
2017-07-01,1027462,-0.33043601636177605,6,Q2,2017,0
2017-08-01,1027462,-0.32870012385967307,7,Q3,2017,0
2017-09-01,1027462,-0.3354701046178745,8,Q3,2017,0
2017-10-01,1027462,-0.33859471112165984,9,Q3,2017,0
2017-11-01,1027462,-0.33494933686724365,10,Q4,2017,0
2017-12-01,1027462,-0.33564369386808485,11,Q4,2017,0
2018-01-01,1027462,-0.338073943371029,0,Q4,2018,0
2018-02-01,1027462,-0.3347757476170334,1,Q1,2018,0
2018-03-01,1027462,-0.3370324078697672,2,Q1,2018,0
2018-04-01,1027462,-0.3396362466229216,3,Q1,2018,0
2018-05-01,1027462,-0.3347757476170334,4,Q2,2018,0
2018-06-01,1027462,-0.33303985511493045,5,Q2,2018,0
2018-07-01,1027462,-0.33790035412081865,6,Q2,2018,0
2018-08-01,1027462,-0.33234549811408926,7,Q3,2018,0
2018-09-01,1027462,-0.3401570143735525,8,Q3,2018,0
2018-10-01,1027462,-0.3339078013659819,9,Q3,2018,0
2018-11-01,1027462,-0.3394626573727113,10,Q4,2018,0
2018-12-01,1027462,-0.335122926117454,11,Q4,2018,0
2019-01-01,1027462,-0.3366852293693466,0,Q4,2019,0
2019-02-01,1027462,-0.335122926117454,1,Q1,2019,0
2019-03-01,1027462,-0.33790035412081865,2,Q1,2019,0
2019-04-01,1027462,-0.33894188962208044,3,Q1,2019,0
2019-05-01,1027462,-0.3403306036237628,4,Q2,2019,0
2019-06-01,1027462,-0.33824753262123924,5,Q2,2019,0
2019-07-01,1027462,-0.33842112187144957,6,Q2,2019,0
2019-08-01,1027462,-0.34085137137439364,7,Q3,2019,0
2019-09-01,1027462,-0.34067778212418337,8,Q3,2019,0
2019-10-01,1027462,-0.3361644616187157,9,Q3,2019,0
2019-11-01,1027462,-0.33928906812250104,10,Q4,2019,0
2019-12-01,1027462,-0.33790035412081865,11,Q4,2019,0
2020-01-01,1027462,-0.32349244635336427,0,Q4,2020,0
2020-02-01,1027462,-0.32696423135757013,1,Q1,2020,0
2020-03-01,1027462,-0.33842112187144957,2,Q1,2020,0
2016-01-01,2907-1062,-0.32574910660609807,0,Q4,2016,0
2016-02-01,2907-1062,-0.3160281085943216,1,Q1,2016,0
2016-03-01,2907-1062,-0.3061335213323349,2,Q1,2016,0
2016-04-01,2907-1062,-0.2826989725539452,3,Q1,2016,0
2016-05-01,2907-1062,-0.3087373600854893,4,Q2,2016,0
2016-06-01,2907-1062,-0.30786941383443783,5,Q2,2016,0
2016-07-01,2907-1062,-0.3358172831182951,6,Q2,2016,0
2016-08-01,2907-1062,-0.31845835809726575,7,Q3,2016,0
2016-09-01,2907-1062,-0.32175655385126134,8,Q3,2016,0
2016-10-01,2907-1062,-0.33234549811408926,9,Q3,2016,0
2016-11-01,2907-1062,-0.3219301431014716,10,Q4,2016,0
2016-12-01,2907-1062,-0.3306096056119863,11,Q4,2016,0
2017-01-01,2907-1062,-0.32748499910820106,0,Q4,2017,0
2017-02-01,2907-1062,-0.3149865730930599,1,Q1,2017,0
2017-03-01,2907-1062,-0.3387683003718701,2,Q1,2017,0
2017-04-01,2907-1062,-0.32574910660609807,3,Q1,2017,0
2017-05-01,2907-1062,-0.31359785909137755,4,Q2,2017,0
2017-06-01,2907-1062,-0.31290350209053636,5,Q2,2017,0
2017-07-01,2907-1062,-0.3252283388554672,6,Q2,2017,0
2017-08-01,2907-1062,-0.3219301431014716,7,Q3,2017,0
2017-09-01,2907-1062,-0.32991524861114513,8,Q3,2017,0
2017-10-01,2907-1062,-0.31255632359011576,9,Q3,2017,0
2017-11-01,2907-1062,-0.3226245001023128,10,Q4,2017,0
2017-12-01,2907-1062,-0.32436039260441574,11,Q4,2017,0
2018-01-01,2907-1062,-0.317416822596004,0,Q4,2018,0
2018-02-01,2907-1062,-0.32956807011072453,1,Q1,2018,0
2018-03-01,2907-1062,-0.3175904118462143,2,Q1,2018,0
2018-04-01,2907-1062,-0.3130770913407466,3,Q1,2018,0
2018-05-01,2907-1062,-0.3302624271115657,4,Q2,2018,0
2018-06-01,2907-1062,-0.3332134443651407,5,Q2,2018,0
2018-07-01,2907-1062,-0.32140937535084074,6,Q2,2018,0
2018-08-01,2907-1062,-0.3149865730930599,7,Q3,2018,0
2018-09-01,2907-1062,-0.33494933686724365,8,Q3,2018,0
2018-10-01,2907-1062,-0.3219301431014716,9,Q3,2018,0
2018-11-01,2907-1062,-0.326269874356729,10,Q4,2018,0
2018-12-01,2907-1062,-0.32696423135757013,11,Q4,2018,0
2019-01-01,2907-1062,-0.3285265346094628,0,Q4,2019,0
2019-02-01,2907-1062,-0.3280057668588319,1,Q1,2019,0
2019-03-01,2907-1062,-0.3037032718293908,2,Q1,2019,0
2019-04-01,2907-1062,-0.3146393945926393,3,Q1,2019,0
2019-05-01,2907-1062,-0.3168960548453731,4,Q2,2019,0
2019-06-01,2907-1062,-0.31585451934411135,5,Q2,2019,0
2019-07-01,2907-1062,-0.32453398185462606,6,Q2,2019,0
2019-08-01,2907-1062,-0.32453398185462606,7,Q3,2019,0
2019-09-01,2907-1062,-0.326269874356729,8,Q3,2019,0
2019-10-01,2907-1062,-0.3227980893525231,9,Q3,2019,0
2019-11-01,2907-1062,-0.3175904118462143,10,Q4,2019,0
2019-12-01,2907-1062,-0.32974165936093486,11,Q4,2019,0
2020-01-01,2907-1062,-0.3193263043483172,0,Q4,2020,0
2020-02-01,2907-1062,-0.311514788088854,1,Q1,2020,0
2020-03-01,2907-1062,-0.3149865730930599,2,Q1,2020,0
2016-01-01,1089546,-0.33165114111324806,0,Q4,2016,0
2016-02-01,1089546,-0.33303985511493045,1,Q1,2016,0
2016-03-01,1089546,-0.332171908863879,2,Q1,2016,0
2016-04-01,1089546,-0.3328662658647201,3,Q1,2016,0
2016-05-01,1089546,-0.3328662658647201,4,Q2,2016,0
2016-06-01,1089546,-0.33008883786135546,5,Q2,2016,0
2016-07-01,1089546,-0.3252283388554672,6,Q2,2016,0
2016-08-01,1089546,-0.32731140985799073,7,Q3,2016,0
2016-09-01,1089546,-0.3332134443651407,8,Q3,2016,0
2016-10-01,1089546,-0.3328662658647201,9,Q3,2016,0
2016-11-01,1089546,-0.3337342121157716,10,Q4,2016,0
2016-12-01,1089546,-0.34102496062460397,11,Q4,2016,0
2017-01-01,1089546,-0.32071501834999955,0,Q4,2017,0
2017-02-01,1089546,-0.3328662658647201,1,Q1,2017,0
2017-03-01,1089546,-0.329220891610304,2,Q1,2017,0
2017-04-01,1089546,-0.3227980893525231,3,Q1,2017,0
2017-05-01,1089546,-0.32245091085210253,4,Q2,2017,0
2017-06-01,1089546,-0.3172432333457937,5,Q2,2017,0
2017-07-01,1089546,-0.3248811603550466,6,Q2,2017,0
2017-08-01,1089546,-0.3179375903466349,7,Q3,2017,0
2017-09-01,1089546,-0.32470757110483633,8,Q3,2017,0
2017-10-01,1089546,-0.323318857103154,9,Q3,2017,0
2017-11-01,1089546,-0.32679064210735986,10,Q4,2017,0
2017-12-01,1089546,-0.32175655385126134,11,Q4,2017,0
2018-01-01,1089546,-0.3227980893525231,0,Q4,2018,0
2018-02-01,1089546,-0.3170696440955834,1,Q1,2018,0
2018-03-01,1089546,-0.31880553659768635,2,Q1,2018,0
2018-04-01,1089546,-0.3226245001023128,3,Q1,2018,0
2018-05-01,1089546,-0.32418680335420547,4,Q2,2018,0
2018-06-01,1089546,-0.3231452678529437,5,Q2,2018,0
2018-07-01,1089546,-0.3167224655951628,6,Q2,2018,0
2018-08-01,1089546,-0.3134242698411672,7,Q3,2018,0
2018-09-01,1089546,-0.32974165936093486,8,Q3,2018,0
2018-10-01,1089546,-0.32349244635336427,9,Q3,2018,0
2018-11-01,1089546,-0.30925812783612017,10,Q4,2018,0
2018-12-01,1089546,-0.3280057668588319,11,Q4,2018,0
2019-01-01,1089546,-0.31047325258759223,0,Q4,2019,0
2019-02-01,1089546,-0.32644346360693927,1,Q1,2019,0
2019-03-01,1089546,-0.3160281085943216,2,Q1,2019,0
2019-04-01,1089546,-0.3201942505993687,3,Q1,2019,0
2019-05-01,1089546,-0.3229716786027334,4,Q2,2019,0
2019-06-01,1089546,-0.30769582458422756,5,Q2,2019,0
2019-07-01,1089546,-0.3116883773390643,6,Q2,2019,0
2019-08-01,1089546,-0.28773306081004374,7,Q3,2019,0
2019-09-01,1089546,-0.31550734084369075,8,Q3,2019,0
2019-10-01,1089546,-0.3182847688470555,9,Q3,2019,0
2019-11-01,1089546,-0.32245091085210253,10,Q4,2019,0
2019-12-01,1089546,-0.32175655385126134,11,Q4,2019,0
2020-01-01,1089546,-0.3123827343399055,0,Q4,2020,0
2020-02-01,1089546,-0.3083901815850687,1,Q1,2020,0
2020-03-01,1089546,-0.3087373600854893,2,Q1,2020,0
2016-01-01,111024793,-0.21239532621877621,0,Q4,2016,0
2016-02-01,111024793,-0.20892354121457035,1,Q1,2016,0
2016-03-01,111024793,-0.18948154519101745,2,Q1,2016,0
2016-04-01,111024793,-0.20093843570489683,3,Q1,2016,0
2016-05-01,111024793,-0.2360034642473762,4,Q2,2016,0
2016-06-01,111024793,-0.20857636271414975,5,Q2,2016,0
2016-07-01,111024793,-0.2419054987545262,6,Q2,2016,0
2016-08-01,111024793,-0.21361045097024828,7,Q3,2016,0
2016-09-01,111024793,-0.25093213976546147,8,Q3,2016,0
2016-10-01,111024793,-0.26273620877976145,9,Q3,2016,0
2016-11-01,111024793,-0.26429851203165405,10,Q4,2016,0
2016-12-01,111024793,-0.26811747553628057,11,Q4,2016,0
2017-01-01,111024793,-0.2691590110375423,0,Q4,2017,0
2017-02-01,111024793,-0.26863824328691144,1,Q1,2017,0
2017-03-01,111024793,-0.289642542562357,2,Q1,2017,0
2017-04-01,111024793,-0.2917256135648805,3,Q1,2017,0
2017-05-01,111024793,-0.2806159015514217,4,Q2,2017,0
2017-06-01,111024793,-0.28113666930205256,5,Q2,2017,0
2017-07-01,111024793,-0.27922718754973935,6,Q2,2017,0
2017-08-01,111024793,-0.27054772503922464,7,Q3,2017,0
2017-09-01,111024793,-0.2794007767999496,8,Q3,2017,0
2017-10-01,111024793,-0.2809630800518423,9,Q3,2017,0
2017-11-01,111024793,-0.28547640055730994,10,Q4,2017,0
2017-12-01,111024793,-0.2859971683079408,11,Q4,2017,0
2018-01-01,111024793,-0.29137843506445993,0,Q4,2018,0
2018-02-01,111024793,-0.27592899179574376,1,Q1,2018,0
2018-03-01,111024793,-0.3002314868251849,2,Q1,2018,0
2018-04-01,111024793,-0.2978012373222408,3,Q1,2018,0
2018-05-01,111024793,-0.2856499898075202,4,Q2,2018,0
2018-06-01,111024793,-0.2943294523180349,5,Q2,2018,0
2018-07-01,111024793,-0.2974540588218202,6,Q2,2018,0
2018-08-01,111024793,-0.2892953640619364,7,Q3,2018,0
2018-09-01,111024793,-0.29641252332055845,8,Q3,2018,0
2018-10-01,111024793,-0.28217820480331435,9,Q3,2018,0
2018-11-01,111024793,-0.2965861125707687,10,Q4,2018,0
2018-12-01,111024793,-0.2981484158226614,11,Q4,2018,0
2019-01-01,111024793,-0.286691525308782,0,Q4,2019,0
2019-02-01,111024793,-0.3017937900770776,1,Q1,2019,0
2019-03-01,111024793,-0.3010994330762364,2,Q1,2019,0
2019-04-01,111024793,-0.3007522545758158,3,Q1,2019,0
2019-05-01,111024793,-0.28981613181256727,4,Q2,2019,0
2019-06-01,111024793,-0.2946766308184555,5,Q2,2019,0
2019-07-01,111024793,-0.26429851203165405,6,Q2,2019,0
2019-08-01,111024793,-0.27089490353964524,7,Q3,2019,0
2019-09-01,111024793,-0.2644721012818644,8,Q3,2019,0
2019-10-01,111024793,-0.23964883850179236,9,Q3,2019,0
2019-11-01,111024793,-0.26829106478649084,10,Q4,2019,0
2019-12-01,111024793,-0.2780120627982673,11,Q4,2019,0
2020-01-01,111024793,-0.2549246925202982,0,Q4,2020,0
2020-02-01,111024793,-0.28113666930205256,1,Q1,2020,0
2020-03-01,111024793,-0.25613981727177026,2,Q1,2020,0
2016-01-01,200659,-0.33633805086892604,0,Q4,2016,0
2016-02-01,200659,-0.32974165936093486,1,Q1,2016,0
2016-03-01,200659,-0.3368588186195569,2,Q1,2016,0
2016-04-01,200659,-0.33338703361535105,3,Q1,2016,0
2016-05-01,200659,-0.3401570143735525,4,Q2,2016,0
2016-06-01,200659,-0.335122926117454,5,Q2,2016,0
2016-07-01,200659,-0.32939448086051426,6,Q2,2016,0
2016-08-01,200659,-0.3358172831182951,7,Q3,2016,0
2016-09-01,200659,-0.3313039626128275,8,Q3,2016,0
2016-10-01,200659,-0.3377267648706084,9,Q3,2016,0
2016-11-01,200659,-0.32158296460105107,10,Q4,2016,0
2016-12-01,200659,-0.34067778212418337,11,Q4,2016,0
2017-01-01,200659,-0.33859471112165984,0,Q4,2017,0
